arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
gp_dot_blend,caltech101_m,82,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,83,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,84,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,85,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,86,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,87,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,88,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,89,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,90,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,91,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,92,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,93,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,94,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,95,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,96,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,97,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,98,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,99,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,100,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,101,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,102,1.0,1.0,1.0,1.0,30,0.9997202333333334
