dataset,embedder,style,inclusion_k,n_cells,d_mean,d_se,d_lo,d_hi,a_mean,b_mean,contrast,arm_b,harmed,sig_better,sig_worse
visual_genome_m,siglip,whole_image,-1.0,68,-0.012262228676470588,0.002548253595607691,-0.01767090600735294,-0.00753600490808824,0.04735545169117647,0.035093223014705875,recut,hinge_raw,False,True,False
visual_genome_m,siglip,whole_image,-0.5,68,-0.005597765859192295,0.003474759481640133,-0.012488908772592884,0.0010293505506681945,0.04980507871521572,0.044207312856023424,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,-0.25,68,-0.0007160867358033937,0.004232361621647114,-0.008458543633953795,0.007891249567853002,0.05228670822494549,0.0515706214891421,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,0.0,68,0.0,0.0,0.0,0.0,0.055960896176470584,0.055960896176470584,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,1.0,68,0.0,0.0,0.0,0.0,0.04395842147058823,0.04395842147058823,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,2.0,68,0.0,0.0,0.0,0.0,0.04180418536764705,0.04180418536764705,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,3.0,68,0.0,0.0,0.0,0.0,0.03576326423713235,0.03576326423713235,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,4.0,68,0.0,0.0,0.0,0.0,0.029896651089154416,0.029896651089154416,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,5.0,68,0.0,0.0,0.0,0.0,0.024084024836856618,0.024084024836856618,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,6.0,68,0.0,0.0,0.0,0.0,0.018218682171415444,0.018218682171415444,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,7.0,68,0.0,0.0,0.0,0.0,0.013652971360294119,0.013652971360294119,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,8.0,68,0.0,0.0,0.0,0.0,0.010402180666360292,0.010402180666360292,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,9.0,68,0.0,0.0,0.0,0.0,0.008066190903894764,0.008066190903894764,recut,hinge_raw,False,False,False
visual_genome_m,siglip,whole_image,10.0,68,0.0,0.0,0.0,0.0,0.006513314390366499,0.006513314390366499,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-10.0,68,-0.0037008092638442097,0.000873030611892342,-0.005524735619790469,-0.0020637461676151062,0.041715266269531245,0.038014457005687036,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-9.0,68,-0.0042849004127412695,0.0009770082406397938,-0.006137418915049835,-0.0024336630670201928,0.044305716425637645,0.040020816012896365,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-8.0,68,-0.0049468377498851105,0.0010284935284662568,-0.0070462981465633625,-0.0030818978515050554,0.04704967945255054,0.04210284170266545,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-7.0,68,-0.0058060068359375,0.0011075465253418053,-0.008063563993666702,-0.0037163223452004865,0.04983697918887868,0.04403097235294118,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-6.0,68,-0.006935121661305147,0.001170741346939256,-0.00934083082892923,-0.004752018771455654,0.052390552919347425,0.04545543125804227,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-5.0,68,-0.008795271771599264,0.001192212637283089,-0.011222684788200826,-0.006553013422392005,0.05446080562270221,0.04566553385110294,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-4.0,68,-0.012124530215992649,0.0015008144296546988,-0.015035385853056065,-0.009165340139705885,0.05579219219669117,0.04366766198069853,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-3.0,68,-0.01438199234375,0.0016848790214362252,-0.01771283608134191,-0.011276621683593757,0.05355544968749999,0.03917345734374999,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-2.0,68,-0.013062060404411765,0.0018179518670375452,-0.01659431118841912,-0.009727496733915441,0.04780066790441177,0.03473860749999999,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-1.0,68,-0.00913934768382353,0.0025100441067238766,-0.013812941773897058,-0.00391097625367647,0.04513824301470587,0.03599889533088235,recut,hinge_raw,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.5,68,-0.005926133770020363,0.0032409659884366825,-0.011678271130115426,0.000769988601793736,0.045067114459251524,0.03914098068923116,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.25,68,-0.0036618065449842696,0.0037045513676274935,-0.010623146488522934,0.0038847649692488836,0.04589747010938544,0.04223566356440117,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,0.0,68,0.0,0.0,0.0,0.0,0.047612051249999995,0.047612051249999995,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,1.0,68,0.0,0.0,0.0,0.0,0.03268602213235294,0.03268602213235294,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,2.0,68,0.0,0.0,0.0,0.0,0.028613746819852938,0.028613746819852938,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,3.0,68,0.0,0.0,0.0,0.0,0.02708362306985294,0.02708362306985294,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,4.0,68,0.0,0.0,0.0,0.0,0.026497701585477942,0.026497701585477942,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,5.0,68,0.0,0.0,0.0,0.0,0.025857495974264705,0.025857495974264705,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,6.0,68,0.0,0.0,0.0,0.0,0.024024304958639706,0.024024304958639706,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,7.0,68,0.0,0.0,0.0,0.0,0.02157735046357996,0.02157735046357996,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,8.0,68,0.0,0.0,0.0,0.0,0.01877409781307445,0.01877409781307445,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,9.0,68,0.0,0.0,0.0,0.0,0.016562894251493567,0.016562894251493567,recut,hinge_raw,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,10.0,68,0.0,0.0,0.0,0.0,0.014650130795826631,0.014650130795826631,recut,hinge_raw,False,False,False
caltech101_m,siglip,whole_image,-10.0,24,0.0,0.0,0.0,0.0,0.059176825606485996,0.059176825606485996,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-9.0,24,0.0,0.0,0.0,0.0,0.05917682557047527,0.05917682557047527,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-8.0,24,0.0,0.0,0.0,0.0,0.0591768256274414,0.0591768256274414,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-7.0,24,0.0,0.0,0.0,0.0,0.059176825390625,0.059176825390625,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-6.0,24,0.0,0.0,0.0,0.0,0.05917682590494792,0.05917682590494792,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-5.0,24,0.0,0.0,0.0,0.0,0.05917682645833333,0.05917682645833333,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-4.0,24,0.0,0.0,0.0,0.0,0.059176823046875,0.059176823046875,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-3.0,24,0.0,0.0,0.0,0.0,0.05917682440104167,0.05917682440104167,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-2.0,24,0.0,0.0,0.0,0.0,0.059176832031249994,0.059176832031249994,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-1.0,24,0.0,0.0,0.0,0.0,0.0591768309375,0.0591768309375,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-0.5,24,0.0,0.0,0.0,0.0,0.05917680794587191,0.05917680794587191,recut,mid,False,False,False
caltech101_m,siglip,whole_image,-0.25,24,0.0,0.0,0.0,0.0,0.05917681984956196,0.05917681984956196,recut,mid,False,False,False
caltech101_m,siglip,whole_image,0.0,24,0.0,0.0,0.0,0.0,0.059176825833333335,0.059176825833333335,recut,mid,False,False,False
caltech101_m,siglip,whole_image,1.0,24,0.0,0.0,0.0,0.0,0.029588412916666668,0.029588412916666668,recut,mid,False,False,False
caltech101_m,siglip,whole_image,2.0,24,-3.810937500003479e-07,3.824371255278838e-07,-1.1432812500010436e-06,0.0,0.014794587552083334,0.014794206458333334,recut,mid,False,False,False
caltech101_m,siglip,whole_image,3.0,24,-1.7149218749998307e-06,1.6553159336395333e-06,-5.144765624999492e-06,0.0,0.007398818151041667,0.007397103229166667,recut,mid,False,False,False
caltech101_m,siglip,whole_image,4.0,24,-2.350104166666678e-06,2.3065594684572026e-06,-7.050312500000034e-06,0.0,0.00370090171875,0.0036985516145833335,recut,mid,False,False,False
caltech101_m,siglip,whole_image,5.0,24,-3.175820312499939e-06,3.0008904645096386e-06,-9.527460937499817e-06,0.0,0.0018524516276041665,0.0018492758072916667,recut,mid,False,False,False
caltech101_m,siglip,whole_image,6.0,24,-1.714941406249965e-06,1.6430380089948535e-06,-5.144824218749895e-06,0.0,0.0009263528450520832,0.0009246379036458334,recut,mid,False,False,False
caltech101_m,siglip,whole_image,7.0,24,-8.852587890625018e-07,8.718467551977239e-07,-2.6557763671875055e-06,0.0,0.00046320421061197913,0.0004623189518229167,recut,mid,False,False,False
caltech101_m,siglip,whole_image,8.0,24,-4.664477539062546e-07,4.499626119493542e-07,-1.3993432617187638e-06,0.0,0.0002316259236653646,0.00023115947591145834,recut,mid,False,False,False
caltech101_m,siglip,whole_image,9.0,24,-2.441406250000002e-07,2.4105436840222304e-07,-7.324218750000007e-07,0.0,0.00011582387858072916,0.00011557973795572917,recut,mid,False,False,False
caltech101_m,siglip,whole_image,10.0,24,-1.2653625488281216e-07,1.2319795629734513e-07,-3.796087646484365e-07,0.0,5.7916405232747395e-05,5.7789868977864585e-05,recut,mid,False,False,False
coco_val,siglip,whole_image,-10.0,76,0.10499160270385743,0.006809130294180074,0.09116232045011019,0.11779721238779493,0.017541184119102077,0.1225327868229595,recut,mid,True,False,True
coco_val,siglip,whole_image,-9.0,76,0.1033592851044665,0.006486696220687106,0.09044009740215743,0.11585410420975854,0.018733859387335527,0.12209314449180199,recut,mid,True,False,True
coco_val,siglip,whole_image,-8.0,76,0.10098645129677221,0.006342127879559357,0.08830386011890931,0.11286266110159461,0.02029333227436267,0.12127978357113489,recut,mid,True,False,True
coco_val,siglip,whole_image,-7.0,76,0.09749367662212172,0.006090799892531979,0.08513194311006887,0.10895888824642784,0.022328622623869244,0.11982229924599096,recut,mid,True,False,True
coco_val,siglip,whole_image,-6.0,76,0.09230981886615955,0.005614553189936854,0.08099486071584601,0.10290042635351564,0.024982584679276314,0.11729240354543585,recut,mid,True,False,True
coco_val,siglip,whole_image,-5.0,76,0.08475907053248355,0.005204221127574207,0.07417176771396997,0.09524341344721422,0.028410123659539474,0.11316919419202302,recut,mid,True,False,True
coco_val,siglip,whole_image,-4.0,76,0.07327371050986843,0.004494887620904484,0.06462509008151726,0.08171823275997123,0.03355747174342105,0.10683118225328944,recut,mid,True,False,True
coco_val,siglip,whole_image,-3.0,76,0.059150078108552634,0.0034158649110182238,0.05243601957401316,0.06594622975616773,0.03850186960526316,0.0976519477138158,recut,mid,True,False,True
coco_val,siglip,whole_image,-2.0,76,0.043170565049342115,0.0024754523212892686,0.03833180716776315,0.04802620503618421,0.042507514934210525,0.08567807998355263,recut,mid,True,False,True
coco_val,siglip,whole_image,-1.0,76,0.023183104440789477,0.0014073657484584546,0.020472187564144737,0.026095224847039473,0.04788806388157895,0.07107116832236841,recut,mid,True,False,True
coco_val,siglip,whole_image,-0.5,76,0.011834943842583306,0.0008254637213609128,0.01015645433565425,0.013418348980930306,0.051593267076211646,0.06342821091879496,recut,mid,True,False,True
coco_val,siglip,whole_image,-0.25,76,0.006059979155885624,0.00044140843198650057,0.005210591820889111,0.006925842853425383,0.0538505018396766,0.05991048099556221,recut,mid,False,False,True
coco_val,siglip,whole_image,0.0,76,0.0,0.0,0.0,0.0,0.05696752296052631,0.05696752296052631,recut,mid,False,False,False
coco_val,siglip,whole_image,1.0,76,-0.008418557269736842,0.0020639092933571438,-0.012336464330592106,-0.004292035745065791,0.042478595032894736,0.03406003776315789,recut,mid,False,True,False
coco_val,siglip,whole_image,2.0,76,-0.0013606472203947365,0.004570865251583683,-0.009984087863075657,0.008042394029194074,0.039801759720394736,0.03844111249999999,recut,mid,False,False,False
coco_val,siglip,whole_image,3.0,76,0.015539589605263155,0.006960724546212221,0.0020697027929687493,0.029382349896175976,0.03326160171052632,0.04880119131578947,recut,mid,True,False,True
coco_val,siglip,whole_image,4.0,76,0.03648935811677632,0.007918704807212512,0.02190955077497944,0.05346325100030837,0.02308784319078947,0.059577201307565775,recut,mid,True,False,True
coco_val,siglip,whole_image,5.0,76,0.05136062267269737,0.008838280437454738,0.03461257514185855,0.06886239447245063,0.01619304420024671,0.06755366687294409,recut,mid,True,False,True
coco_val,siglip,whole_image,6.0,76,0.061203657450657895,0.009443322536064563,0.04347488462381784,0.07934161553803451,0.011034479029605264,0.07223813648026316,recut,mid,True,False,True
coco_val,siglip,whole_image,7.0,76,0.06718624925986844,0.009536036714791732,0.049185082013556224,0.08680651724798263,0.0074833147250205605,0.074669563984889,recut,mid,True,False,True
coco_val,siglip,whole_image,8.0,76,0.07069085557642886,0.00974209678136226,0.051819491904817286,0.09037979312075321,0.005196940049342106,0.07588779562577097,recut,mid,True,False,True
coco_val,siglip,whole_image,9.0,76,0.07252189668636926,0.01003566381892175,0.05383932198128791,0.09274349747919343,0.003975014822162829,0.07649691150853208,recut,mid,True,False,True
coco_val,siglip,whole_image,10.0,76,0.07345917083181282,0.009993330142298364,0.055175892644916735,0.09402003376978181,0.003342298580515008,0.07680146941232781,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-10.0,76,0.06531379988493267,0.007213048997061071,0.05145117196531758,0.07978112003045654,0.021013865496376443,0.08632766538130911,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-9.0,76,0.064311489726691,0.006817648419808204,0.05122304515627569,0.07815442209287943,0.021628775987613078,0.08594026571430408,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-8.0,76,0.06284868079769737,0.006581432395226595,0.05023195451240621,0.07641376083981162,0.02237658282072368,0.08522526361842105,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-7.0,76,0.060710248129111834,0.006426823643252957,0.04854528287487151,0.0732060862237356,0.02325691925575658,0.08396716738486842,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-6.0,76,0.05752020329358552,0.005981943636851846,0.04637326201099918,0.0694047407773951,0.024340830844983556,0.08186103413856909,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-5.0,76,0.052683506949013165,0.005676788672948489,0.042358587498766455,0.06413720808352177,0.025839937117598685,0.07852344406661184,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-4.0,76,0.04515623195723684,0.004697337446399525,0.036149863124999994,0.054695615660464644,0.028391812442434206,0.07354804439967104,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-3.0,76,0.035409381167763154,0.0036712710845140423,0.028365204942023024,0.04275375602796052,0.03143680381578948,0.06684618498355263,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-2.0,76,0.02559953411184211,0.002595545619340422,0.020797309454358554,0.03086905857072369,0.032866311809210534,0.05846584592105263,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-1.0,76,0.014146463223684206,0.0015204884228235322,0.01135166026973684,0.01723228212828947,0.03617329815789474,0.05031976138157895,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,-0.5,76,0.007116976626593646,0.0007876609212841835,0.005549116687707892,0.008670031718448096,0.040899340369107494,0.04801631699570114,recut,mid,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-0.25,76,0.0035360536817497915,0.0004357562853225164,0.002665593759197684,0.004386741144950234,0.04403468053133624,0.04757073421308602,recut,mid,False,False,True
coco_val,siglip+dinov3_patch,max_patch,0.0,76,0.0,0.0,0.0,0.0,0.04775433513157895,0.04775433513157895,recut,mid,False,False,False
coco_val,siglip+dinov3_patch,max_patch,1.0,76,-0.006453821184210527,0.0015864671792859557,-0.009572227918585526,-0.0033938002639802654,0.03640751296052632,0.029953691776315787,recut,mid,False,True,False
coco_val,siglip+dinov3_patch,max_patch,2.0,76,-0.0048983063651315785,0.003050905755654957,-0.010877079195312498,0.0011354872808388146,0.0325235221875,0.027625215822368425,recut,mid,False,False,False
coco_val,siglip+dinov3_patch,max_patch,3.0,76,0.0016682230756578942,0.004397188301088264,-0.006701622804893091,0.010404586240542756,0.030408095501644736,0.03207631857730263,recut,mid,True,False,False
coco_val,siglip+dinov3_patch,max_patch,4.0,76,0.014227391953125005,0.005224323624378299,0.004447626868935032,0.025011384238692428,0.022494616480263158,0.03672200843338816,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,5.0,76,0.024126262923519735,0.006008217280796875,0.01338855509827303,0.03652899155658922,0.01676492145148026,0.040891184375,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,6.0,76,0.030889819671052633,0.006336095714888158,0.019271566410002054,0.043960151403346005,0.012685683246299342,0.043575502917351974,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,7.0,76,0.035088623477590467,0.00664267632980808,0.023149807675138783,0.04822281525660465,0.009949420974506578,0.04503804445209704,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,8.0,76,0.03757932928685239,0.006766095884778073,0.024273822305696188,0.05130451496222244,0.008193282698653371,0.04577261198550575,recut,mid,True,False,True
coco_val,siglip+dinov3_patch,max_patch,9.0,76,0.039193888987587376,0.0069828370414458515,0.026113774866503268,0.05338544644792093,0.006946006748046875,0.04613989573563425,recut,mid,True,False,True
