embedder,arm,backend,proc_device,source,category,spearman,top10_overlap,top50_overlap,top100_overlap,top1_same,ref_top1_rank_in_arm,max_score_delta
siglip,tv_cpu_rep,torchvision,cpu,text_query,arm,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bag,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,ball,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,banana,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bear,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bed,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bench,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bike,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bird,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,boat,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,book,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bottle,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bowl,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,box,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,boy,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,branch,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,building,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bus,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,bush,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,cap,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,car,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,cat,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,chair,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,clock,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,cloud,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,clouds,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,cow,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,cup,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,dog,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,door,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,ear,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,elephant,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,eye,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,face,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,fence,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,field,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,floor,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,flower,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,foot,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,giraffe,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,girl,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,glass,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,grass,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,hair,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,hand,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,hat,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,head,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,horse,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,jacket,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,kite,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,laptop,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,leaf,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,leg,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,letter,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,light,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,line,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,man,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,mountain,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,neck,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,nose,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,pants,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,people,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,person,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,pizza,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,plane,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,plate,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,pole,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,road,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,rock,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,roof,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,shadow,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,sheep,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,shirt,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,shoe,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,sidewalk,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,sign,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,sink,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,skateboard,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,skis,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,sky,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,snow,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,street,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,surfboard,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,table,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,tail,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,tile,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,tire,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,tower,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,track,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,train,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,tree,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,truck,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,trunk,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,umbrella,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,wall,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,water,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,wheel,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,window,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,woman,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,text_query,zebra,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,arm,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bag,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,ball,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,banana,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bear,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bed,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bench,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bike,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bird,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,boat,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,book,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bottle,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bowl,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,box,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,boy,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,branch,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,building,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bus,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,bush,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,cap,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,car,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,cat,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,chair,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,clock,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,cloud,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,clouds,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,cow,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,cup,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,dog,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,door,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,ear,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,elephant,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,eye,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,face,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,fence,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,field,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,floor,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,flower,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,foot,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,giraffe,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,girl,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,glass,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,grass,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,hair,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,hand,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,hat,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,head,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,horse,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,jacket,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,kite,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,laptop,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,leaf,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,leg,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,letter,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,light,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,line,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,man,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,mountain,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,nose,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,people,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,person,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,plane,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,plate,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,pole,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,road,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,rock,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,roof,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,shadow,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,sheep,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,shirt,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,shoe,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,sidewalk,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,sign,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,sink,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,sky,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,snow,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,street,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,table,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,tile,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,tire,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,track,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,train,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,tree,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,truck,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,umbrella,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,wall,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,water,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,window,1.0,1.0,1.0,1.0,True,0,0.0
siglip,tv_cpu_rep,torchvision,cpu,exemplar,woman,1.0,1.0,1.0,1.0,True,0,0.0
siglip,pil_cpu,pil,cpu,text_query,arm,0.9999907144198859,1.0,0.98,1.0,True,0,0.001170730077531927
siglip,pil_cpu,pil,cpu,text_query,bag,0.99998763197778,1.0,1.0,0.99,True,0,0.0004852351526277738
siglip,pil_cpu,pil,cpu,text_query,ball,0.9999878247118027,1.0,1.0,1.0,True,0,0.00046984684406756703
siglip,pil_cpu,pil,cpu,text_query,banana,0.9999841642304109,1.0,1.0,1.0,True,0,0.0040451321060998805
siglip,pil_cpu,pil,cpu,text_query,bear,0.9999934143240243,1.0,1.0,0.99,True,0,0.003189122593347773
siglip,pil_cpu,pil,cpu,text_query,bed,0.9999919419598056,1.0,1.0,1.0,True,0,0.0009117024668825711
siglip,pil_cpu,pil,cpu,text_query,bench,0.9999913645716481,1.0,1.0,0.99,True,0,0.001424155899334964
siglip,pil_cpu,pil,cpu,text_query,bike,0.9999913155742318,1.0,1.0,1.0,True,0,0.0019159047173699408
siglip,pil_cpu,pil,cpu,text_query,bird,0.9999908063917801,1.0,1.0,0.99,True,0,0.0011348986482909431
siglip,pil_cpu,pil,cpu,text_query,boat,0.9999898757664358,0.9,1.0,1.0,True,0,0.0013812891321975272
siglip,pil_cpu,pil,cpu,text_query,book,0.9999903302540973,1.0,0.98,1.0,True,0,0.0006151625068387973
siglip,pil_cpu,pil,cpu,text_query,bottle,0.999986076269119,1.0,1.0,0.99,True,0,0.000505909160663405
siglip,pil_cpu,pil,cpu,text_query,bowl,0.9999904902689152,1.0,1.0,1.0,True,0,0.0004569469933332817
siglip,pil_cpu,pil,cpu,text_query,box,0.9999898080490764,1.0,1.0,1.0,True,0,0.0007783343472419317
siglip,pil_cpu,pil,cpu,text_query,boy,0.9999929074205222,1.0,1.0,1.0,True,0,0.0007938132083353026
siglip,pil_cpu,pil,cpu,text_query,branch,0.9999920376756884,1.0,1.0,1.0,True,0,0.002797899020241655
siglip,pil_cpu,pil,cpu,text_query,building,0.999996779844226,1.0,1.0,0.99,True,0,0.0013664899465666777
siglip,pil_cpu,pil,cpu,text_query,bus,0.9999962856377287,1.0,1.0,1.0,False,1,0.0013043010581123907
siglip,pil_cpu,pil,cpu,text_query,bush,0.9999964332811058,1.0,1.0,1.0,True,0,0.0005645849134958136
siglip,pil_cpu,pil,cpu,text_query,cap,0.9999839047557216,1.0,1.0,0.99,True,0,0.0006888993083571035
siglip,pil_cpu,pil,cpu,text_query,car,0.9999924208647841,1.0,0.98,1.0,True,0,0.0008195478789176265
siglip,pil_cpu,pil,cpu,text_query,cat,0.9999911327699181,1.0,1.0,0.99,True,0,0.0008560998896302366
siglip,pil_cpu,pil,cpu,text_query,chair,0.9999912721114075,1.0,1.0,0.99,True,0,0.0011867719539955315
siglip,pil_cpu,pil,cpu,text_query,clock,0.9999899775052569,1.0,1.0,1.0,True,0,0.0005568064815291967
siglip,pil_cpu,pil,cpu,text_query,cloud,0.999992137298342,1.0,1.0,1.0,True,0,0.002163517191921968
siglip,pil_cpu,pil,cpu,text_query,clouds,0.999992904327662,1.0,1.0,1.0,True,0,0.002160958354938583
siglip,pil_cpu,pil,cpu,text_query,cow,0.9999867090031951,1.0,1.0,1.0,True,0,0.0029258721317716938
siglip,pil_cpu,pil,cpu,text_query,cup,0.9999886465986949,1.0,1.0,1.0,True,0,0.00043202332824955093
siglip,pil_cpu,pil,cpu,text_query,dog,0.9999877410417962,1.0,1.0,1.0,True,0,0.0025485784758869975
siglip,pil_cpu,pil,cpu,text_query,door,0.99999447289611,1.0,1.0,1.0,True,0,0.0012897527809424755
siglip,pil_cpu,pil,cpu,text_query,ear,0.9999863616261644,1.0,1.0,0.99,True,0,0.0016301510548926371
siglip,pil_cpu,pil,cpu,text_query,elephant,0.9999928566325027,1.0,1.0,1.0,True,0,0.0006362277282022655
siglip,pil_cpu,pil,cpu,text_query,eye,0.999989801700574,1.0,1.0,0.98,True,0,0.0008893374599994661
siglip,pil_cpu,pil,cpu,text_query,face,0.999986222447457,1.0,1.0,1.0,True,0,0.0007919572302724949
siglip,pil_cpu,pil,cpu,text_query,fence,0.999995288760064,1.0,1.0,1.0,True,0,0.0005329969926612874
siglip,pil_cpu,pil,cpu,text_query,field,0.9999966235733968,1.0,1.0,1.0,True,0,0.000993619885704268
siglip,pil_cpu,pil,cpu,text_query,floor,0.9999933899067073,1.0,1.0,1.0,True,0,0.000573122149319585
siglip,pil_cpu,pil,cpu,text_query,flower,0.9999909688483296,1.0,1.0,1.0,True,0,0.0006333955688916024
siglip,pil_cpu,pil,cpu,text_query,foot,0.99999033969546,1.0,1.0,0.99,True,0,0.00042815068261399525
siglip,pil_cpu,pil,cpu,text_query,giraffe,0.9999920215602591,1.0,1.0,1.0,True,0,0.0011129249023246468
siglip,pil_cpu,pil,cpu,text_query,girl,0.999992486465976,1.0,1.0,0.99,True,0,0.0005595445005371
siglip,pil_cpu,pil,cpu,text_query,glass,0.9999882438757456,1.0,1.0,1.0,True,0,0.0006713177444799302
siglip,pil_cpu,pil,cpu,text_query,grass,0.9999954180090624,1.0,1.0,1.0,True,0,0.0008587093126016278
siglip,pil_cpu,pil,cpu,text_query,hair,0.9999859680190133,1.0,1.0,1.0,True,0,0.0009167462950691995
siglip,pil_cpu,pil,cpu,text_query,hand,0.9999891248525451,1.0,0.98,0.99,True,0,0.0005349078116790688
siglip,pil_cpu,pil,cpu,text_query,hat,0.9999878405016677,1.0,1.0,1.0,True,0,0.0013677358395412283
siglip,pil_cpu,pil,cpu,text_query,head,0.9999918097807292,1.0,1.0,1.0,True,0,0.00046821898844285476
siglip,pil_cpu,pil,cpu,text_query,horse,0.9999930931549139,1.0,1.0,1.0,True,0,0.0004794354129539699
siglip,pil_cpu,pil,cpu,text_query,jacket,0.999987773598219,1.0,1.0,0.99,True,0,0.0009964951981597907
siglip,pil_cpu,pil,cpu,text_query,kite,0.9999945450085864,1.0,1.0,1.0,True,0,0.0004679086055011765
siglip,pil_cpu,pil,cpu,text_query,laptop,0.999986494130805,1.0,1.0,1.0,True,0,0.0005631865478365576
siglip,pil_cpu,pil,cpu,text_query,leaf,0.9999925758333564,1.0,1.0,0.99,True,0,0.0013978621017506666
siglip,pil_cpu,pil,cpu,text_query,leg,0.9999887151299648,1.0,0.98,1.0,True,0,0.001415042295151131
siglip,pil_cpu,pil,cpu,text_query,letter,0.9999845090029279,1.0,0.98,1.0,True,0,0.001634827164880546
siglip,pil_cpu,pil,cpu,text_query,light,0.9999895728289221,1.0,1.0,0.99,True,0,0.0014996628080109556
siglip,pil_cpu,pil,cpu,text_query,line,0.9999958791707906,1.0,0.98,1.0,True,0,0.0007816986899712962
siglip,pil_cpu,pil,cpu,text_query,man,0.9999891749894362,1.0,0.98,1.0,True,0,0.0017643129663026044
siglip,pil_cpu,pil,cpu,text_query,mountain,0.9999929803469091,1.0,1.0,0.99,True,0,0.0004626996866287465
siglip,pil_cpu,pil,cpu,text_query,neck,0.9999879365431148,1.0,1.0,1.0,True,0,0.0008037049908592754
siglip,pil_cpu,pil,cpu,text_query,nose,0.9999878216189425,0.9,1.0,1.0,True,0,0.0008273986303042637
