env,mode,schedule,family,mean,se,n,improved,resolvable,weighting,question
visual_genome_m / region,region,pure_xcal,reference,0.04243007598039214,0.040463671134837426,136,0.5,False,fpr x4,q1c
visual_genome_m / region,region,rare:lo=0:hi=16,rare,0.0010329926470588058,0.03852394784129269,136,0.5294117647058824,False,fpr x4,q1c
visual_genome_m / region,region,rare:lo=0:hi=32,rare,-0.26514306985294117,0.03039819796062483,136,0.7647058823529411,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=0:hi=4,rare,0.04243007598039214,0.040463671134837426,136,0.5,False,fpr x4,q1c
visual_genome_m / region,region,rare:lo=0:hi=64,rare,-0.3703858602941177,0.030411664986936218,136,0.8382352941176471,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=0:hi=8,rare,0.04243007598039214,0.040463671134837426,136,0.5,False,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=16,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.5,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.8,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=32,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.5,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.8,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=4,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=4:cap=0.5,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=64,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=8,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.5,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.8,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=2:hi=16,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=2:hi=32,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=2:hi=4,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=2:hi=64,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=2:hi=8,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=4:hi=16,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=4:hi=32,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=4:hi=64,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,rare:lo=4:hi=8,rare,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,slow_cap50,reference,0.0,0.0,136,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,cap50,reference,0.0,0.0,96,0.0,False,fnr x4,q1c
caltech101_m / binary,binary,cap80,reference,0.0,0.0,96,0.0,False,fnr x4,q1c
caltech101_m / binary,binary,corridor,corridor,0.12990770833333332,0.09817296537898608,96,0.8541666666666666,False,fnr x4,q1c
caltech101_m / binary,binary,corridor:w=0.05,corridor,-0.03581217708333333,0.025929670159211715,96,0.75,False,fnr x4,q1c
caltech101_m / binary,binary,corridor:w=0.1,corridor,-0.03144231597222222,0.026548585001518882,96,0.7916666666666666,False,fnr x4,q1c
caltech101_m / binary,binary,corridor:w=0.2,corridor,-0.027018263888888876,0.02813583578721169,96,0.875,False,fnr x4,q1c
caltech101_m / binary,binary,corridor:w=0.3,corridor,-0.022680975694444442,0.030043029684855397,96,0.8541666666666666,False,fnr x4,q1c
caltech101_m / binary,binary,corridor:w=0.5,corridor,-0.005565715277777783,0.036920880328720124,96,0.8541666666666666,False,fnr x4,q1c
caltech101_m / binary,binary,corridor:w=0.75,corridor,0.06681897916666668,0.06332038894580237,96,0.8541666666666666,False,fnr x4,q1c
caltech101_m / binary,binary,corridor_ramp,corridor,-0.036798760416666666,0.025883339918209937,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,corridor_ramp:w=0.2,corridor,-0.036696885416666665,0.025811683557389324,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,corridor_ramp:w=0.5,corridor,-0.03673933333333333,0.025841540374397915,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,prod,reference,0.0,0.0,96,0.0,False,fnr x4,q1c
caltech101_m / binary,binary,pure_gmm,reference,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,pure_xcal,reference,3.4465582569444444,0.03102882501557736,96,0.0,True,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=16,rare,1.5738810694444443,0.16687630318056523,96,0.25,True,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=32,rare,-0.03006761805555558,0.11652886186928768,96,0.8541666666666666,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=4,rare,3.4465582569444444,0.03102882501557736,96,0.0,True,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=64,rare,-0.18384545833333332,0.05261556983737713,96,0.875,True,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=8,rare,3.433932006944444,0.032168899507119965,96,0.0,True,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=4,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=64,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=16,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=32,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=4,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=64,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=8,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=16,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=32,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=64,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=8,rare,-0.03667990625,0.025799740830585897,96,0.020833333333333332,False,fnr x4,q1c
caltech101_m / binary,binary,slow_cap50,reference,-0.023577152777777777,0.01658358740188424,96,0.020833333333333332,False,fnr x4,q1c
coco_val / binary,binary,cap50,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,cap80,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,corridor,corridor,0.023558822368421047,0.015622972566673872,152,0.5657894736842105,False,fnr x4,q1c
coco_val / binary,binary,corridor:w=0.05,corridor,-0.0024811710526315787,0.0011125775528902327,152,0.868421052631579,True,fnr x4,q1c
coco_val / binary,binary,corridor:w=0.1,corridor,-0.0034506907894736915,0.002504016415811923,152,0.8289473684210527,False,fnr x4,q1c
coco_val / binary,binary,corridor:w=0.2,corridor,-0.0020018223684210587,0.00395446725858494,152,0.7105263157894737,False,fnr x4,q1c
coco_val / binary,binary,corridor:w=0.3,corridor,0.001265684210526311,0.005727073316233356,152,0.6842105263157895,False,fnr x4,q1c
coco_val / binary,binary,corridor:w=0.5,corridor,0.009048065789473677,0.008637300369917299,152,0.6052631578947368,False,fnr x4,q1c
coco_val / binary,binary,corridor:w=0.75,corridor,0.013659611842105276,0.012184500272688867,152,0.5789473684210527,False,fnr x4,q1c
coco_val / binary,binary,corridor_ramp,corridor,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,corridor_ramp:w=0.2,corridor,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,corridor_ramp:w=0.5,corridor,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,prod,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,pure_gmm,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,pure_xcal,reference,3.2378821184210524,0.0344832108671552,152,0.0,True,fnr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=16,rare,1.2125336842105263,0.0733233952937486,152,0.13157894736842105,True,fnr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=32,rare,0.2357420592105263,0.037079248127249845,152,0.4342105263157895,True,fnr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=4,rare,3.2378821184210524,0.0344832108671552,152,0.0,True,fnr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=64,rare,0.02415253947368422,0.01880619960546034,152,0.5526315789473685,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=8,rare,3.1137712960526316,0.03684934402587388,152,0.0,True,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=4,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=4,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / binary,binary,slow_cap50,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,cap50,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,cap80,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,corridor,corridor,0.28609840789473684,0.031860497544245796,152,0.2894736842105263,True,fnr x4,q1c
coco_val / region,region,corridor:w=0.05,corridor,0.0032568618421052616,0.0019788635616939014,152,0.7894736842105263,False,fnr x4,q1c
coco_val / region,region,corridor:w=0.1,corridor,0.010184611842105269,0.003921814056409996,152,0.6710526315789473,True,fnr x4,q1c
coco_val / region,region,corridor:w=0.2,corridor,0.024601197368421066,0.006861731559163921,152,0.6052631578947368,True,fnr x4,q1c
coco_val / region,region,corridor:w=0.3,corridor,0.03670490789473685,0.009027244163539764,152,0.5526315789473685,True,fnr x4,q1c
coco_val / region,region,corridor:w=0.5,corridor,0.08173742763157896,0.01482906699365783,152,0.4868421052631579,True,fnr x4,q1c
coco_val / region,region,corridor:w=0.75,corridor,0.16165051973684214,0.02248969931103172,152,0.39473684210526316,True,fnr x4,q1c
coco_val / region,region,corridor_ramp,corridor,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,corridor_ramp:w=0.2,corridor,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,corridor_ramp:w=0.5,corridor,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,prod,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,pure_gmm,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,pure_xcal,reference,3.375942421052632,0.05666174048720135,152,0.0,True,fnr x4,q1c
coco_val / region,region,rare:lo=0:hi=16,rare,2.9566564736842107,0.07865529502785058,152,0.0,True,fnr x4,q1c
coco_val / region,region,rare:lo=0:hi=32,rare,1.380760927631579,0.07009163410632141,152,0.02631578947368421,True,fnr x4,q1c
coco_val / region,region,rare:lo=0:hi=4,rare,3.375942421052632,0.05666174048720135,152,0.0,True,fnr x4,q1c
coco_val / region,region,rare:lo=0:hi=64,rare,0.5563391315789473,0.047406840603625704,152,0.18421052631578946,True,fnr x4,q1c
coco_val / region,region,rare:lo=0:hi=8,rare,3.375942421052632,0.05666174048720135,152,0.0,True,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=16:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=16:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=32:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=32:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=4,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=4:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=8:cap=0.5,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=1:hi=8:cap=0.8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=2:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=2:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=2:hi=4,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=2:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=2:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=4:hi=16,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=4:hi=32,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=4:hi=64,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,rare:lo=4:hi=8,rare,0.0,0.0,152,0.0,False,fnr x4,q1c
coco_val / region,region,slow_cap50,reference,0.0,0.0,152,0.0,False,fnr x4,q1c
visual_genome_m / binary,binary,cap50,reference,0.0,0.0,136,0.0,False,fnr x4,q1c
visual_genome_m / binary,binary,cap80,reference,0.0,0.0,136,0.0,False,fnr x4,q1c
visual_genome_m / binary,binary,corridor,corridor,0.29094814093137256,0.03885562867784656,136,0.25,True,fnr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.05,corridor,-0.039882410539215665,0.02747688113558846,136,0.5735294117647058,False,fnr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.1,corridor,-0.030234139705882342,0.027485882073999265,136,0.5,False,fnr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.2,corridor,-0.007334039215686284,0.02791961469464139,136,0.4411764705882353,False,fnr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.3,corridor,0.03964016666666669,0.029347018657355665,136,0.3382352941176471,False,fnr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.5,corridor,0.11521526470588236,0.03202731682572001,136,0.29411764705882354,True,fnr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.75,corridor,0.1961308174019608,0.03450455891609237,136,0.27941176470588236,True,fnr x4,q1c
visual_genome_m / binary,binary,corridor_ramp,corridor,-0.054296911764705885,0.026847013053064247,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,corridor_ramp:w=0.2,corridor,-0.055522426470588235,0.027455397408321564,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,corridor_ramp:w=0.5,corridor,-0.055009264705882355,0.027203707724124074,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,prod,reference,0.0,0.0,136,0.0,False,fnr x4,q1c
visual_genome_m / binary,binary,pure_gmm,reference,-0.05559708823529412,0.027491896294142257,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,pure_xcal,reference,2.2762088627450976,0.08666301896657853,136,0.014705882352941176,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=16,rare,1.9236451911764707,0.08426348880125685,136,0.07352941176470588,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=32,rare,1.1902379411764707,0.07443937461265925,136,0.16176470588235295,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=4,rare,2.2762088627450976,0.08666301896657853,136,0.014705882352941176,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=64,rare,0.6349328786764706,0.05871805688307676,136,0.19117647058823528,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=8,rare,2.2762088627450976,0.08666301896657853,136,0.014705882352941176,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=16,rare,-0.05559708823529412,0.027491896294142257,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,-0.05559708823529412,0.027491896294142257,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,-0.05559708823529412,0.027491896294142257,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=32,rare,-0.05559708823529412,0.027491896294142257,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,-0.05559708823529412,0.027491896294142257,136,0.029411764705882353,True,fnr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,-0.05559708823529412,0.027491896294142257,136,0.029411764705882353,True,fnr x4,q1c
