window,env,arm,metric,mean,se,n,n_clusters,frac_ref_better
t80,coco_val/siglip2_l,svmc10,regret,-0.005370136842105263,0.00471235054060669,95,19,0.43157894736842106
t80,coco_val/siglip2_l,svmc10,average_precision,-0.0034854315789473664,0.006504496283732568,95,19,0.5157894736842106
t80,coco_val/siglip2_l,svmc10,auroc,-0.0026326105263157875,0.0019284113896754782,95,19,0.5263157894736842
t80,coco_val/siglip2_l,svmc10,f1,-0.02113797894736842,0.024365092006157357,95,19,0.4842105263157895
t80,coco_val/siglip2_l,svmc10,fnr,-0.00012310526315789544,0.004475079031413425,95,19,0.29473684210526313
t80,coco_val/siglip2_l,svmc10,fpr,0.0006570947368421059,0.0051595737578012625,95,19,0.43157894736842106
t80,coco_val/siglip2_l,svmc10,n_good,1.7789473684210526,1.0736498102504302,95,19,0.30526315789473685
t80,vg/siglip,linear,cost,0.012671573913043474,0.009293124726724123,115,23,0.5304347826086957
t80,vg/siglip,linear,oracle_cost,0.009792382608695652,0.008275353200729514,115,23,0.4956521739130435
t80,vg/siglip,linear,regret,0.0028792173913043473,0.0027227541079716273,115,23,0.5304347826086957
t80,vg/siglip,linear,average_precision,-0.00342521739130435,0.006850357971465392,115,23,0.46956521739130436
t80,vg/siglip,linear,auroc,-0.00570486956521739,0.0039927274042540414,115,23,0.48695652173913045
t80,vg/siglip,linear,f1,0.0062326782608695674,0.007117419805076688,115,23,0.46956521739130436
t80,vg/siglip,linear,fnr,0.018405495652173913,0.009762144739903483,115,23,0.4782608695652174
t80,vg/siglip,linear,fpr,-0.00573393043478261,0.005848325469869061,115,23,0.4608695652173913
t80,vg/siglip,linear,n_good,-0.14782608695652175,0.47850514782059145,115,23,0.391304347826087
t80,vg/siglip,mlp,cost,0.021763565217391305,0.0075786945455955075,115,23,0.6260869565217392
t80,vg/siglip,mlp,oracle_cost,0.018012156521739126,0.00783498707554679,115,23,0.6
t80,vg/siglip,mlp,regret,0.003751486956521739,0.0037215648877279225,115,23,0.5391304347826087
t80,vg/siglip,mlp,average_precision,-0.005299478260869566,0.006055972437199237,115,23,0.5478260869565217
t80,vg/siglip,mlp,auroc,-0.00985999130434782,0.004204286710690444,115,23,0.6086956521739131
t80,vg/siglip,mlp,f1,0.003370521739130432,0.005522474864057643,115,23,0.45217391304347826
t80,vg/siglip,mlp,fnr,0.044381469565217394,0.01042831706822118,115,23,0.5739130434782609
t80,vg/siglip,mlp,fpr,-0.02261790434782609,0.006291707692916281,115,23,0.34782608695652173
t80,vg/siglip,mlp,n_good,-1.0347826086956522,0.4371398549578568,115,23,0.5391304347826087
t80,vg/siglip,linconv,cost,0.03583015652173915,0.01094771158748169,115,23,0.6434782608695652
t80,vg/siglip,linconv,oracle_cost,0.030346452173913047,0.008925444754323728,115,23,0.6434782608695652
t80,vg/siglip,linconv,regret,0.0054837217391304335,0.005346861888748396,115,23,0.5739130434782609
t80,vg/siglip,linconv,average_precision,-0.017535017391304347,0.006875395405028015,115,23,0.6260869565217392
t80,vg/siglip,linconv,auroc,-0.01758326956521739,0.004120337933848155,115,23,0.6782608695652174
t80,vg/siglip,linconv,f1,0.04119574782608696,0.007898907369521898,115,23,0.22608695652173913
t80,vg/siglip,linconv,fnr,0.10725407826086958,0.016062433512919357,115,23,0.808695652173913
t80,vg/siglip,linconv,fpr,-0.0714239913043478,0.007119498181237551,115,23,0.06956521739130435
t80,vg/siglip,linconv,n_good,-1.0,0.7512834867547377,115,23,0.46956521739130436
t80,vg/siglip,svmc01,cost,-0.0004973652173913024,0.008717791400296031,115,23,0.5043478260869565
t80,vg/siglip,svmc01,oracle_cost,-0.00727641739130435,0.007772564175765256,115,23,0.4608695652173913
t80,vg/siglip,svmc01,regret,0.0067791217391304365,0.002508189491039844,115,23,0.5565217391304348
t80,vg/siglip,svmc01,average_precision,0.0034793652173913054,0.006900362289665715,115,23,0.45217391304347826
t80,vg/siglip,svmc01,auroc,0.0017959913043478326,0.004193367730881675,115,23,0.45217391304347826
t80,vg/siglip,svmc01,f1,0.0009153478260869573,0.007958687527855474,115,23,0.5217391304347826
t80,vg/siglip,svmc01,fnr,-0.012238165217391307,0.01050955524104279,115,23,0.34782608695652173
t80,vg/siglip,svmc01,fpr,0.011740713043478263,0.006965033091089555,115,23,0.5739130434782609
t80,vg/siglip,svmc01,n_good,-0.782608695652174,0.5940299886599943,115,23,0.4782608695652174
t80,vg/siglip,svmc10,cost,0.03103953913043479,0.008264667148518444,115,23,0.6782608695652174
t80,vg/siglip,svmc10,oracle_cost,0.03047379130434782,0.007390117159270455,115,23,0.6695652173913044
t80,vg/siglip,svmc10,regret,0.0005658173913043476,0.003083013351062902,115,23,0.5043478260869565
t80,vg/siglip,svmc10,average_precision,-0.02223528695652174,0.004558014981042002,115,23,0.6608695652173913
t80,vg/siglip,svmc10,auroc,-0.01287973913043478,0.003801148983574002,115,23,0.6869565217391305
t80,vg/siglip,svmc10,f1,-0.012362339130434784,0.003601604974826258,115,23,0.5652173913043478
t80,vg/siglip,svmc10,fnr,0.0343572347826087,0.011941811235459397,115,23,0.6173913043478261
t80,vg/siglip,svmc10,fpr,-0.003317617391304347,0.0057377571572625385,115,23,0.43478260869565216
t80,vg/siglip,svmc10,n_good,-1.4782608695652173,0.5574843453637577,115,23,0.4782608695652174
t80,vg/siglip2_l,linear,cost,0.02401595652173913,0.00877832282307276,115,23,0.6086956521739131
t80,vg/siglip2_l,linear,oracle_cost,0.0221940347826087,0.008238120182287378,115,23,0.5739130434782609
t80,vg/siglip2_l,linear,regret,0.0018219826086956522,0.003981343209868858,115,23,0.5043478260869565
t80,vg/siglip2_l,linear,average_precision,-0.013441965217391303,0.008803662695154988,115,23,0.5739130434782609
t80,vg/siglip2_l,linear,auroc,-0.010153478260869564,0.0035863302239938647,115,23,0.6695652173913044
t80,vg/siglip2_l,linear,f1,-0.0078488,0.005387913538836373,115,23,0.6086956521739131
t80,vg/siglip2_l,linear,fnr,0.011273799999999999,0.008316925012186893,115,23,0.4
t80,vg/siglip2_l,linear,fpr,0.012742139130434782,0.005712237708811318,115,23,0.5739130434782609
t80,vg/siglip2_l,linear,n_good,0.3130434782608696,0.7437567377135563,115,23,0.4608695652173913
t80,vg/siglip2_l,mlp,cost,0.01882878260869565,0.007883995188752392,115,23,0.5391304347826087
t80,vg/siglip2_l,mlp,oracle_cost,0.02570013913043479,0.007832082431732959,115,23,0.6260869565217392
t80,vg/siglip2_l,mlp,regret,-0.006871382608695652,0.00392663765290604,115,23,0.40869565217391307
t80,vg/siglip2_l,mlp,average_precision,-0.022259504347826087,0.008112271506026487,115,23,0.5739130434782609
t80,vg/siglip2_l,mlp,auroc,-0.01188229565217391,0.003746692796027647,115,23,0.6521739130434783
t80,vg/siglip2_l,mlp,f1,0.004183747826086957,0.005672923881775061,115,23,0.5217391304347826
t80,vg/siglip2_l,mlp,fnr,0.027306843478260866,0.009748527028299972,115,23,0.4782608695652174
t80,vg/siglip2_l,mlp,fpr,-0.008478147826086956,0.007502631893036331,115,23,0.4
t80,vg/siglip2_l,mlp,n_good,-1.1652173913043478,0.7063408099133859,115,23,0.5391304347826087
t80,vg/siglip2_l,linconv,cost,0.03380510434782609,0.012821973113073922,115,23,0.6260869565217392
t80,vg/siglip2_l,linconv,oracle_cost,0.0375205043478261,0.009861467861707468,115,23,0.6782608695652174
t80,vg/siglip2_l,linconv,regret,-0.0037153565217391297,0.007498000975532348,115,23,0.4956521739130435
t80,vg/siglip2_l,linconv,average_precision,-0.016168000000000002,0.00541742598955011,115,23,0.6
t80,vg/siglip2_l,linconv,auroc,-0.017399547826086954,0.0045569890883497555,115,23,0.7217391304347827
t80,vg/siglip2_l,linconv,f1,0.04029508695652173,0.007921708256573514,115,23,0.26956521739130435
t80,vg/siglip2_l,linconv,fnr,0.10190782608695652,0.017284228710541555,115,23,0.7130434782608696
t80,vg/siglip2_l,linconv,fpr,-0.06810273913043478,0.007712941051327601,115,23,0.13043478260869565
t80,vg/siglip2_l,linconv,n_good,-0.16521739130434782,0.6910669043090628,115,23,0.391304347826087
t80,vg/siglip2_l,svmc01,cost,-0.006490765217391304,0.007886149790630485,115,23,0.4782608695652174
t80,vg/siglip2_l,svmc01,oracle_cost,-0.0028657999999999995,0.007980507705406183,115,23,0.4434782608695652
t80,vg/siglip2_l,svmc01,regret,-0.003624930434782608,0.003429711873068954,115,23,0.48695652173913045
t80,vg/siglip2_l,svmc01,average_precision,0.004998686956521739,0.0073390593358085045,115,23,0.3739130434782609
t80,vg/siglip2_l,svmc01,auroc,0.005008052173913046,0.003805155435450635,115,23,0.40869565217391307
t80,vg/siglip2_l,svmc01,f1,0.002069913043478261,0.005703523177213885,115,23,0.5043478260869565
t80,vg/siglip2_l,svmc01,fnr,-0.014767000000000004,0.008121680981166515,115,23,0.2782608695652174
t80,vg/siglip2_l,svmc01,fpr,0.008276278260869564,0.006019855595063166,115,23,0.5391304347826087
t80,vg/siglip2_l,svmc01,n_good,-0.16521739130434782,0.6594586561686322,115,23,0.41739130434782606
t80,vg/siglip2_l,svmc10,cost,0.018767930434782604,0.008087517975344422,115,23,0.5739130434782609
t80,vg/siglip2_l,svmc10,oracle_cost,0.027667939130434784,0.007197284222164233,115,23,0.7478260869565218
t80,vg/siglip2_l,svmc10,regret,-0.008900017391304346,0.0039574684554791765,115,23,0.391304347826087
t80,vg/siglip2_l,svmc10,average_precision,-0.02009946956521739,0.006297273607560314,115,23,0.6
t80,vg/siglip2_l,svmc10,auroc,-0.00983217391304348,0.003729276727708307,115,23,0.7391304347826086
t80,vg/siglip2_l,svmc10,f1,-0.007298086956521739,0.0052793754659361215,115,23,0.5217391304347826
t80,vg/siglip2_l,svmc10,fnr,0.025011817391304345,0.00754293070840273,115,23,0.5217391304347826
t80,vg/siglip2_l,svmc10,fpr,-0.006243895652173912,0.004262209156312404,115,23,0.4608695652173913
t80,vg/siglip2_l,svmc10,n_good,-0.4434782608695652,0.3491279982588649,115,23,0.40869565217391307
t80,ALL,linear,cost,0.010364764583333333,0.0035127178829032625,480,96,0.4875
t80,ALL,linear,oracle_cost,0.007937545833333334,0.0030629113524589225,480,96,0.43125
t80,ALL,linear,regret,0.0024272124999999995,0.001907151244737914,480,96,0.4375
t80,ALL,linear,average_precision,-0.004138816666666668,0.0031672324481924344,480,96,0.4395833333333333
t80,ALL,linear,auroc,-0.00453779375,0.0014454117682371212,480,96,0.475
t80,ALL,linear,f1,-0.004535181249999997,0.007465691250629693,480,96,0.4666666666666667
t80,ALL,linear,fnr,0.007922,0.0033041437264520798,480,96,0.3416666666666667
t80,ALL,linear,fpr,0.0024427520833333327,0.002647947073979058,480,96,0.45
t80,ALL,linear,n_good,0.7520833333333333,0.3297759046615165,480,96,0.3729166666666667
t80,ALL,mlp,cost,0.01000994375,0.0034926543731102523,480,96,0.49583333333333335
t80,ALL,mlp,oracle_cost,0.01416856875,0.003002073966280715,480,96,0.48125
t80,ALL,mlp,regret,-0.0041586354166666655,0.0021690743127248456,480,96,0.39375
t80,ALL,mlp,average_precision,-0.0060928437499999984,0.0029734265060541334,480,96,0.45416666666666666
t80,ALL,mlp,auroc,-0.007954416666666665,0.0015538336690818987,480,96,0.50625
t80,ALL,mlp,f1,-0.0025717854166666665,0.0077120043489401855,480,96,0.41875
t80,ALL,mlp,fnr,0.023358404166666666,0.004314550701499154,480,96,0.40208333333333335
t80,ALL,mlp,fpr,-0.013348481249999999,0.0032904326016305967,480,96,0.35208333333333336
t80,ALL,mlp,n_good,0.17083333333333334,0.37881369728596404,480,96,0.4270833333333333
t80,ALL,linconv,cost,0.013240352083333335,0.0050292318666278245,480,96,0.475
t80,ALL,linconv,oracle_cost,0.021644416666666666,0.0036637196424723095,480,96,0.525
t80,ALL,linconv,regret,-0.008404054166666668,0.003075959050449029,480,96,0.3875
t80,ALL,linconv,average_precision,-0.006397145833333334,0.0027945510849679295,480,96,0.45625
t80,ALL,linconv,auroc,-0.01057815833333333,0.0017307733452153816,480,96,0.54375
t80,ALL,linconv,f1,0.023172,0.010425922888939149,480,96,0.24166666666666667
t80,ALL,linconv,fnr,0.06373831875000001,0.007697974384898777,480,96,0.5791666666666667
t80,ALL,linconv,fpr,-0.050497966666666665,0.00476681055836399,480,96,0.16875
t80,ALL,linconv,n_good,1.375,0.579089197141178,480,96,0.34791666666666665
t80,ALL,svmc01,cost,0.002198120833333335,0.0032795435928265723,480,96,0.4583333333333333
t80,ALL,svmc01,oracle_cost,-0.0032690541666666665,0.0027677401303379534,480,96,0.40208333333333335
t80,ALL,svmc01,regret,0.005467160416666669,0.0020457930859655343,480,96,0.4791666666666667
t80,ALL,svmc01,average_precision,0.00041690416666666577,0.002943787428241934,480,96,0.425
t80,ALL,svmc01,auroc,0.00180075,0.001428980744410063,480,96,0.38958333333333334
t80,ALL,svmc01,f1,-0.01502294375,0.007825047480400596,480,96,0.5
t80,ALL,svmc01,fnr,-0.009912597916666667,0.0033281923836153493,480,96,0.2375
t80,ALL,svmc01,fpr,0.012110693750000002,0.002789760766623335,480,96,0.5208333333333334
t80,ALL,svmc01,n_good,-1.0333333333333334,0.3477706779537983,480,96,0.45416666666666666
t80,ALL,svmc10,cost,0.012844470833333333,0.0034858437953372273,480,96,0.5145833333333333
t80,ALL,svmc10,oracle_cost,0.016885264583333334,0.0031282757435031694,480,96,0.54375
t80,ALL,svmc10,regret,-0.004040816666666666,0.0017577383353199123,480,96,0.4
t80,ALL,svmc10,average_precision,-0.012448712499999999,0.002777311579545145,480,96,0.5125
t80,ALL,svmc10,auroc,-0.006537347916666664,0.0014753277209501293,480,96,0.5416666666666666
t80,ALL,svmc10,f1,-0.012829789583333336,0.006117402977639106,480,96,0.45625
t80,ALL,svmc10,fnr,0.015583252083333334,0.003955362297196187,480,96,0.4041666666666667
t80,ALL,svmc10,fpr,-0.0027387624999999994,0.0022997764696209154,480,96,0.3958333333333333
t80,ALL,svmc10,n_good,0.71875,0.42451807686801674,480,96,0.3729166666666667
t150,caltech/siglip,linear,cost,-0.015508366666666665,0.02299663289889293,30,6,0.26666666666666666
t150,caltech/siglip,linear,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip,linear,regret,-0.015508366666666665,0.02299663289889293,30,6,0.26666666666666666
t150,caltech/siglip,linear,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip,linear,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip,linear,f1,0.027321466666666672,0.05493422923221713,30,6,0.26666666666666666
t150,caltech/siglip,linear,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip,linear,fpr,-0.015508366666666665,0.02299663289889293,30,6,0.26666666666666666
t150,caltech/siglip,linear,n_good,-0.7,0.5927337794772062,30,6,0.43333333333333335
t150,caltech/siglip,mlp,cost,-0.003225733333333335,0.03055438068269608,30,6,0.06666666666666667
t150,caltech/siglip,mlp,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip,mlp,regret,-0.003225733333333335,0.03055438068269608,30,6,0.06666666666666667
t150,caltech/siglip,mlp,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip,mlp,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip,mlp,f1,0.006163033333333342,0.07504747252750385,30,6,0.06666666666666667
t150,caltech/siglip,mlp,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip,mlp,fpr,-0.003225733333333335,0.03055438068269608,30,6,0.06666666666666667
t150,caltech/siglip,mlp,n_good,-0.6666666666666666,0.7387677427837371,30,6,0.36666666666666664
t150,caltech/siglip,linconv,cost,-0.002011066666666673,0.043058342089268196,30,6,0.1
t150,caltech/siglip,linconv,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip,linconv,regret,-0.002011066666666673,0.043058342089268196,30,6,0.1
t150,caltech/siglip,linconv,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip,linconv,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip,linconv,f1,0.006386833333333345,0.11169708748870662,30,6,0.1
t150,caltech/siglip,linconv,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip,linconv,fpr,-0.002011066666666673,0.043058342089268196,30,6,0.1
t150,caltech/siglip,linconv,n_good,0.06666666666666667,1.0284832413694343,30,6,0.36666666666666664
t150,caltech/siglip,svmc01,cost,0.01639403333333334,0.020003960795030345,30,6,0.4
t150,caltech/siglip,svmc01,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc01,regret,0.01639403333333334,0.020003960795030345,30,6,0.4
t150,caltech/siglip,svmc01,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc01,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc01,f1,-0.055478866666666675,0.05312892005915841,30,6,0.4
t150,caltech/siglip,svmc01,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc01,fpr,0.01639403333333334,0.020003960795030345,30,6,0.4
t150,caltech/siglip,svmc01,n_good,-0.26666666666666666,0.2996294007232565,30,6,0.4
t150,caltech/siglip,svmc10,cost,-0.001761866666666668,0.01644149656210705,30,6,0.06666666666666667
t150,caltech/siglip,svmc10,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc10,regret,-0.001761866666666668,0.01644149656210705,30,6,0.06666666666666667
t150,caltech/siglip,svmc10,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc10,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc10,f1,0.006333566666666668,0.04361087176575482,30,6,0.06666666666666667
t150,caltech/siglip,svmc10,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip,svmc10,fpr,-0.001761866666666668,0.01644149656210705,30,6,0.06666666666666667
t150,caltech/siglip,svmc10,n_good,-0.36666666666666664,0.4424678268278698,30,6,0.4666666666666667
t150,caltech/siglip2_l,linear,cost,0.015011800000000002,0.024182628707290422,30,6,0.3333333333333333
t150,caltech/siglip2_l,linear,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linear,regret,0.015011800000000002,0.024182628707290422,30,6,0.3333333333333333
t150,caltech/siglip2_l,linear,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linear,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linear,f1,-0.06208066666666667,0.07046457907563046,30,6,0.3333333333333333
t150,caltech/siglip2_l,linear,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linear,fpr,0.015011800000000002,0.024182628707290422,30,6,0.3333333333333333
t150,caltech/siglip2_l,linear,n_good,-0.03333333333333333,0.30731814857642964,30,6,0.26666666666666666
t150,caltech/siglip2_l,mlp,cost,0.019621299999999998,0.03417567282024842,30,6,0.13333333333333333
t150,caltech/siglip2_l,mlp,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,mlp,regret,0.019621299999999998,0.03417567282024842,30,6,0.13333333333333333
t150,caltech/siglip2_l,mlp,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,mlp,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,mlp,f1,-0.05628033333333334,0.0993418201832262,30,6,0.13333333333333333
t150,caltech/siglip2_l,mlp,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,mlp,fpr,0.019621299999999998,0.03417567282024842,30,6,0.13333333333333333
t150,caltech/siglip2_l,mlp,n_good,-0.13333333333333333,0.6146362971528592,30,6,0.3
t150,caltech/siglip2_l,linconv,cost,0.002293466666666667,0.016050644937045715,30,6,0.03333333333333333
t150,caltech/siglip2_l,linconv,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linconv,regret,0.002293466666666667,0.016050644937045715,30,6,0.03333333333333333
t150,caltech/siglip2_l,linconv,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linconv,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linconv,f1,0.0008099666666666653,0.040863690118683335,30,6,0.03333333333333333
t150,caltech/siglip2_l,linconv,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,linconv,fpr,0.002293466666666667,0.016050644937045715,30,6,0.03333333333333333
t150,caltech/siglip2_l,linconv,n_good,0.5,0.7019021774198074,30,6,0.26666666666666666
t150,caltech/siglip2_l,svmc01,cost,0.011570666666666665,0.013002351729710709,30,6,0.3333333333333333
t150,caltech/siglip2_l,svmc01,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc01,regret,0.011570666666666665,0.013002351729710709,30,6,0.3333333333333333
t150,caltech/siglip2_l,svmc01,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc01,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc01,f1,-0.056466199999999994,0.038355632114966724,30,6,0.3333333333333333
t150,caltech/siglip2_l,svmc01,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc01,fpr,0.011570666666666665,0.013002351729710709,30,6,0.3333333333333333
t150,caltech/siglip2_l,svmc01,n_good,0.23333333333333334,0.13080944580232393,30,6,0.13333333333333333
t150,caltech/siglip2_l,svmc10,cost,-0.006850433333333333,0.007153304066125278,30,6,0.1
t150,caltech/siglip2_l,svmc10,oracle_cost,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc10,regret,-0.006850433333333333,0.007153304066125278,30,6,0.1
t150,caltech/siglip2_l,svmc10,average_precision,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc10,auroc,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc10,f1,0.02635513333333333,0.024685956419020463,30,6,0.1
t150,caltech/siglip2_l,svmc10,fnr,0.0,0.0,30,6,0.0
t150,caltech/siglip2_l,svmc10,fpr,-0.006850433333333333,0.007153304066125278,30,6,0.1
t150,caltech/siglip2_l,svmc10,n_good,0.0,0.3141125063837266,30,6,0.2
t150,coco_val/siglip,linear,cost,0.012911852631578945,0.005482927422118623,95,19,0.6526315789473685
t150,coco_val/siglip,linear,oracle_cost,0.0002261263157894721,0.003297625760977805,95,19,0.49473684210526314
t150,coco_val/siglip,linear,regret,0.012685747368421048,0.004423973075244625,95,19,0.6526315789473685
t150,coco_val/siglip,linear,average_precision,-0.005822978947368425,0.005459596139036191,95,19,0.6105263157894737
t150,coco_val/siglip,linear,auroc,-0.0016791368421052637,0.002025273107223496,95,19,0.5263157894736842
t150,coco_val/siglip,linear,f1,-0.0180814,0.022733966916200533,95,19,0.5894736842105263
t150,coco_val/siglip,linear,fnr,0.0031084315789473667,0.004632997775410878,95,19,0.3263157894736842
t150,coco_val/siglip,linear,fpr,0.009803452631578946,0.006476819595757354,95,19,0.5578947368421052
t150,coco_val/siglip,linear,n_good,1.8736842105263158,1.524168685413244,95,19,0.3157894736842105
t150,coco_val/siglip,mlp,cost,0.0013330842105263138,0.006121065761544299,95,19,0.5578947368421052
t150,coco_val/siglip,mlp,oracle_cost,0.0038309368421052615,0.0031839980014853344,95,19,0.4842105263157895
t150,coco_val/siglip,mlp,regret,-0.002497873684210527,0.005565239608576432,95,19,0.43157894736842106
t150,coco_val/siglip,mlp,average_precision,0.011459221052631568,0.00598638112920226,95,19,0.4842105263157895
t150,coco_val/siglip,mlp,auroc,-0.00349176842105263,0.0021464932273436853,95,19,0.5157894736842106
t150,coco_val/siglip,mlp,f1,-0.05912843157894736,0.031096632149803266,95,19,0.5368421052631579
t150,coco_val/siglip,mlp,fnr,0.007457431578947368,0.007988033308069124,95,19,0.3473684210526316
t150,coco_val/siglip,mlp,fpr,-0.006124378947368421,0.008118210683444604,95,19,0.49473684210526314
t150,coco_val/siglip,mlp,n_good,6.3052631578947365,2.37059808975925,95,19,0.35789473684210527
t150,coco_val/siglip,linconv,cost,-0.0063398421052631585,0.005428379429967195,95,19,0.4842105263157895
t150,coco_val/siglip,linconv,oracle_cost,0.001961599999999998,0.0019180133664597149,95,19,0.4842105263157895
t150,coco_val/siglip,linconv,regret,-0.00830138947368421,0.0052095920952772426,95,19,0.4631578947368421
t150,coco_val/siglip,linconv,average_precision,0.010257926315789473,0.006598190923678428,95,19,0.4105263157894737
t150,coco_val/siglip,linconv,auroc,-0.00334118947368421,0.0022517586776932674,95,19,0.4842105263157895
t150,coco_val/siglip,linconv,f1,-0.05306620000000001,0.03798022971722085,95,19,0.4
t150,coco_val/siglip,linconv,fnr,0.01641057894736842,0.009755109469291982,95,19,0.4105263157894737
t150,coco_val/siglip,linconv,fpr,-0.022750452631578943,0.011380688920974269,95,19,0.3894736842105263
t150,coco_val/siglip,linconv,n_good,8.452631578947368,2.511253833067586,95,19,0.2631578947368421
t150,coco_val/siglip,svmc01,cost,0.003866115789473685,0.004056229638622974,95,19,0.5684210526315789
t150,coco_val/siglip,svmc01,oracle_cost,-0.006150810526315788,0.003843679712042325,95,19,0.43157894736842106
t150,coco_val/siglip,svmc01,regret,0.010016926315789473,0.005556391163508971,95,19,0.6
t150,coco_val/siglip,svmc01,average_precision,-0.005883515789473689,0.00616222350290242,95,19,0.6105263157894737
t150,coco_val/siglip,svmc01,auroc,0.0013950210526315762,0.0014439702954044667,95,19,0.5263157894736842
t150,coco_val/siglip,svmc01,f1,0.011544747368421053,0.014354579707294198,95,19,0.5473684210526316
t150,coco_val/siglip,svmc01,fnr,-0.0017088947368421052,0.007466711957841466,95,19,0.28421052631578947
t150,coco_val/siglip,svmc01,fpr,0.005575063157894738,0.0070947498124033295,95,19,0.5263157894736842
t150,coco_val/siglip,svmc01,n_good,-3.778947368421053,1.7496462290265113,95,19,0.5052631578947369
t150,coco_val/siglip,svmc10,cost,0.015768968421052635,0.007129399649868628,95,19,0.631578947368421
t150,coco_val/siglip,svmc10,oracle_cost,0.007935410526315788,0.005557344108558468,95,19,0.631578947368421
t150,coco_val/siglip,svmc10,regret,0.00783361052631579,0.0058548706805295735,95,19,0.5789473684210527
t150,coco_val/siglip,svmc10,average_precision,-0.005129073684210532,0.008218974208204876,95,19,0.5894736842105263
t150,coco_val/siglip,svmc10,auroc,-0.003203231578947373,0.0019233207173573383,95,19,0.5789473684210527
t150,coco_val/siglip,svmc10,f1,-0.07978467368421052,0.02790569807816179,95,19,0.631578947368421
t150,coco_val/siglip,svmc10,fnr,0.0016747684210526312,0.005517635996660209,95,19,0.37894736842105264
t150,coco_val/siglip,svmc10,fpr,0.014094157894736843,0.007585556422548553,95,19,0.5894736842105263
t150,coco_val/siglip,svmc10,n_good,3.210526315789474,1.8772552867181473,95,19,0.3894736842105263
t150,coco_val/siglip2_l,linear,cost,0.008087526315789474,0.003784025345018865,95,19,0.5157894736842106
t150,coco_val/siglip2_l,linear,oracle_cost,0.008429926315789479,0.002483796716602623,95,19,0.4631578947368421
t150,coco_val/siglip2_l,linear,regret,-0.00034244210526315663,0.004069396923308621,95,19,0.4421052631578947
t150,coco_val/siglip2_l,linear,average_precision,-0.0049288526315789515,0.006490022016827865,95,19,0.6105263157894737
t150,coco_val/siglip2_l,linear,auroc,-0.0037487473684210547,0.0016669274422544146,95,19,0.6421052631578947
t150,coco_val/siglip2_l,linear,f1,-0.03598916842105263,0.016650521625885976,95,19,0.49473684210526314
t150,coco_val/siglip2_l,linear,fnr,0.005654094736842105,0.004324305347706511,95,19,0.3368421052631579
t150,coco_val/siglip2_l,linear,fpr,0.0024334210526315786,0.004040727899248457,95,19,0.5052631578947369
t150,coco_val/siglip2_l,linear,n_good,0.8842105263157894,1.1068437598183472,95,19,0.3263157894736842
t150,coco_val/siglip2_l,mlp,cost,0.0001639263157894746,0.006086129308752505,95,19,0.5368421052631579
t150,coco_val/siglip2_l,mlp,oracle_cost,0.010667347368421051,0.0033077559045633326,95,19,0.47368421052631576
