window,scope,arm,ref,isolates,metric,ref_mean,arm_mean,mean,se,n,n_clusters,frac_arm_better,frac_tied
t10,coco_val/siglip,app,app_xcal,shipped rule vs plain x-cal (SVM head),auroc,0.9361741644736842,0.9361738092105263,-3.5526315789545733e-07,0.0028100239761850027,152,19,0.46710526315789475,0.0
t10,coco_val/siglip,app,app_xcal,shipped rule vs plain x-cal (SVM head),f1,0.5668319934210526,0.26920857236842105,-0.29762342105263156,0.043970650758106744,152,19,0.07894736842105263,0.0
t10,coco_val/siglip,app,app_xcal,shipped rule vs plain x-cal (SVM head),fnr,0.3758476907894737,0.09233727631578947,-0.2835104144736842,0.03292086810578721,152,19,0.9276315789473685,0.039473684210526314
t10,coco_val/siglip,app,app_xcal,shipped rule vs plain x-cal (SVM head),fpr,0.024753796052631578,0.2023999342105263,0.17764613815789473,0.02237167926982604,152,19,0.019736842105263157,0.0
t10,coco_val/siglip,app,app_xcal,shipped rule vs plain x-cal (SVM head),n_good,3.7960526315789473,3.4078947368421053,-0.3881578947368421,0.10682773648086491,152,19,0.13157894736842105,0.4407894736842105
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,cost,0.4006014934210526,0.5514042171052631,0.15080272368421055,0.034702308323346726,152,19,0.34210526315789475,0.0
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,oracle_cost,0.1957522894736842,0.25922529605263156,0.06347300657894736,0.018657090199123604,152,19,0.28289473684210525,0.0
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,regret,0.2048491447368421,0.29217896710526314,0.08732982236842105,0.03414254627704132,152,19,0.40131578947368424,0.0
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,average_precision,0.6583765592105263,0.5954620921052631,-0.06291446710526316,0.014452034726264404,152,19,0.2894736842105263,0.0
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,auroc,0.9361741644736842,0.8904413289473684,-0.045732835526315796,0.013822043242580568,152,19,0.3223684210526316,0.0
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,f1,0.5668319934210526,0.1878328947368421,-0.3789990986842105,0.039700370770409485,152,19,0.06578947368421052,0.0
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,fnr,0.3758476907894737,0.12957334210526317,-0.24627434868421053,0.04048620645671684,152,19,0.875,0.03289473684210526
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,fpr,0.024753796052631578,0.4218309210526316,0.3970771250000001,0.051771289816382966,152,19,0.06578947368421052,0.013157894736842105
t10,coco_val/siglip,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,n_good,3.7960526315789473,4.552631578947368,0.756578947368421,0.13088266062611204,152,19,0.5789473684210527,0.2894736842105263
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),cost,0.2947372105263158,0.30789657894736844,0.013159368421052633,0.014636515985289485,152,19,0.5197368421052632,0.0
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),oracle_cost,0.19673350000000003,0.19669863157894737,-3.4868421052631575e-05,0.0036019832636992434,152,19,0.48026315789473684,0.006578947368421052
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),regret,0.09800367105263157,0.11119795394736842,0.013194282894736842,0.012966603506919255,152,19,0.5263157894736842,0.0
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),average_precision,0.6471351644736841,0.6306836710526316,-0.01645149342105263,0.0051443007790064246,152,19,0.375,0.0
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),auroc,0.9361738092105263,0.9388967368421052,0.002722927631578942,0.001473986417943207,152,19,0.5197368421052632,0.006578947368421052
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),f1,0.26920857236842105,0.2170390592105263,-0.05216951315789473,0.03009224510264257,152,19,0.48026315789473684,0.0
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),fnr,0.09233727631578947,0.06268661842105264,-0.02965065789473684,0.009235591964243162,152,19,0.4473684210526316,0.375
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),fpr,0.2023999342105263,0.2452100065789474,0.042810072368421055,0.021245714102366857,152,19,0.4605263157894737,0.0
t10,coco_val/siglip,app_gmm,app,GMM midpoint vs shipped rule (SVM head),n_good,3.4078947368421053,3.0657894736842106,-0.34210526315789475,0.08856500222065207,152,19,0.0,0.7302631578947368
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),cost,0.6685398947368422,0.5514042171052631,-0.11713567763157895,0.06350576152822382,152,19,0.5526315789473685,0.006578947368421052
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),oracle_cost,0.286136125,0.25922529605263156,-0.02691082894736842,0.012037700376844561,152,19,0.5394736842105263,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),regret,0.3824037565789474,0.29217896710526314,-0.09022478947368422,0.06418306734799657,152,19,0.5723684210526315,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),average_precision,0.5851439934210526,0.5954620921052631,0.010318098684210521,0.013054437262885028,152,19,0.5,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),auroc,0.8705331513157896,0.8904413289473684,0.019908177631578948,0.009150290485905585,152,19,0.5921052631578947,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),f1,0.2930422105263158,0.1878328947368421,-0.10520931578947368,0.04062546489052757,152,19,0.4276315789473684,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),fnr,0.3211548815789474,0.12957334210526317,-0.1915815394736842,0.041917297772239494,152,19,0.5789473684210527,0.17763157894736842
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),fpr,0.3473850263157895,0.4218309210526316,0.0744458947368421,0.08385556712059992,152,19,0.375,0.006578947368421052
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),n_good,3.9802631578947367,4.552631578947368,0.5723684210526315,0.08015643369516257,152,19,0.5394736842105263,0.34868421052631576
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),cost,0.4111758026315789,0.5514042171052631,0.1402284144736842,0.028009087446647336,152,19,0.3684210526315789,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),oracle_cost,0.24722129605263155,0.25922529605263156,0.012003999999999997,0.008545271879646429,152,19,0.5,0.02631578947368421
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),regret,0.16395459210526317,0.29217896710526314,0.128224375,0.02677955330135479,152,19,0.34210526315789475,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),average_precision,0.5927271184210525,0.5954620921052631,0.0027349736842105224,0.005385078989605014,152,19,0.506578947368421,0.02631578947368421
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),auroc,0.9010805394736843,0.8904413289473684,-0.010639210526315791,0.005924180374650153,152,19,0.4605263157894737,0.02631578947368421
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),f1,0.1981073355263158,0.1878328947368421,-0.010274440789473684,0.01688194612357952,152,19,0.42105263157894735,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),fnr,0.1762285855263158,0.12957334210526317,-0.04665524342105263,0.04780628216369696,152,19,0.4868421052631579,0.26973684210526316
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),fpr,0.23494728289473685,0.4218309210526316,0.18688363815789474,0.045976376176400206,152,19,0.35526315789473684,0.0
t10,coco_val/siglip,gp_rbf_anch,gp_rbf_gmm,fold-anchored vs GMM midpoint (GP head),n_good,3.861842105263158,4.552631578947368,0.6907894736842105,0.09187000028795354,152,19,0.6447368421052632,0.27631578947368424
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,cost,0.5514042171052631,0.40493649342105265,-0.14646772368421054,0.034158408455112095,152,19,0.5855263157894737,0.0
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,oracle_cost,0.25922529605263156,0.23051320394736843,-0.028712092105263154,0.01624747317049273,152,19,0.4868421052631579,0.013157894736842105
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,regret,0.29217896710526314,0.1744232236842105,-0.11775574342105262,0.03140074181703564,152,19,0.5723684210526315,0.0
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,average_precision,0.5954620921052631,0.5847301710526316,-0.010731921052631576,0.011959087343286597,152,19,0.40131578947368424,0.0
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,auroc,0.8904413289473684,0.9228461315789472,0.032404802631578945,0.012636291057534521,152,19,0.5131578947368421,0.0
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,f1,0.1878328947368421,0.1762768947368421,-0.011556,0.026345644820538357,152,19,0.5723684210526315,0.0
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,fnr,0.12957334210526317,0.08100805263157895,-0.048565289473684214,0.030155095065750297,152,19,0.34210526315789475,0.29605263157894735
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,fpr,0.4218309210526316,0.3239284013157895,-0.09790251973684211,0.048562882823970935,152,19,0.5328947368421053,0.0
t10,coco_val/siglip,gp_dot_anch,gp_rbf_anch,dot-product vs RBF kernel,n_good,4.552631578947368,3.598684210526316,-0.9539473684210527,0.12286574410378455,152,19,0.10526315789473684,0.19078947368421054
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,cost,0.5514042171052631,0.518180802631579,-0.03322341447368422,0.033682515099312166,152,19,0.4407894736842105,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,oracle_cost,0.25922529605263156,0.24250278947368417,-0.01672250657894737,0.011106465284085015,152,19,0.4342105263157895,0.006578947368421052
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,regret,0.29217896710526314,0.2756780328947368,-0.01650093421052632,0.032772453890766565,152,19,0.4934210526315789,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,average_precision,0.5954620921052631,0.5861271907894736,-0.009334901315789469,0.00970745610927702,152,19,0.40131578947368424,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,auroc,0.8904413289473684,0.9103763486842106,0.01993501973684211,0.009289662580403783,152,19,0.45394736842105265,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,f1,0.1878328947368421,0.1456551513157895,-0.042177743421052634,0.02117373742993811,152,19,0.4473684210526316,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,fnr,0.12957334210526317,0.12950966447368423,-6.367763157894879e-05,0.026892701700210513,152,19,0.34868421052631576,0.28289473684210525
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,fpr,0.4218309210526316,0.38867115789473683,-0.033159763157894734,0.045419726531392556,152,19,0.46710526315789475,0.013157894736842105
t10,coco_val/siglip,gp_rbf_anch_maxvar,gp_rbf_anch,max-variance vs rank-nearest-cut Hard pick,n_good,4.552631578947368,3.138157894736842,-1.4144736842105263,0.10208562993252088,152,19,0.013157894736842105,0.17105263157894737
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,cost,0.2947372105263158,0.518180802631579,0.22344359210526316,0.02519224498748006,152,19,0.1118421052631579,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,oracle_cost,0.19673350000000003,0.24250278947368417,0.045769289473684215,0.010336821084437665,152,19,0.2894736842105263,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,regret,0.09800367105263157,0.2756780328947368,0.17767436184210525,0.0233717984273993,152,19,0.19736842105263158,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,average_precision,0.6471351644736841,0.5861271907894736,-0.06100797368421052,0.01235205501022627,152,19,0.23684210526315788,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,auroc,0.9361738092105263,0.9103763486842106,-0.02579746052631579,0.006444600899840771,152,19,0.3092105263157895,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,f1,0.26920857236842105,0.1456551513157895,-0.12355342105263158,0.027497159016934412,152,19,0.08552631578947369,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,fnr,0.09233727631578947,0.12950966447368423,0.03717238815789474,0.01609752747218168,152,19,0.4407894736842105,0.29605263157894735
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,fpr,0.2023999342105263,0.38867115789473683,0.18627122368421054,0.021974402327963254,152,19,0.15789473684210525,0.0
t10,coco_val/siglip,gp_rbf_anch_maxvar,app,best GP arm vs the shipped detector,n_good,3.4078947368421053,3.138157894736842,-0.26973684210526316,0.08125880400723202,152,19,0.05921052631578947,0.6776315789473685
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",cost,0.30512300000000003,0.5845799539473685,0.2794569539473684,0.04146492184240183,152,19,0.18421052631578946,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",oracle_cost,0.1839412894736842,0.25970571710526313,0.07576442763157895,0.024868797058273186,152,19,0.29605263157894735,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",regret,0.12118170394736841,0.32487428947368424,0.2036925855263158,0.027605564030596677,152,19,0.23684210526315788,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",average_precision,0.6847991447368421,0.6190898092105264,-0.06570933552631579,0.017801700441698223,152,19,0.27631578947368424,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",auroc,0.9414886052631579,0.8880611249999999,-0.053427480263157905,0.017342214714770432,152,19,0.2894736842105263,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",f1,0.22219374999999997,0.1848985855263158,-0.037295164473684216,0.028122931023946536,152,19,0.27631578947368424,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",fnr,0.07521234210526316,0.15755125,0.08233890789473684,0.03511567187877765,152,19,0.3881578947368421,0.29605263157894735
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",fpr,0.22991065131578947,0.4270287236842105,0.19711807236842105,0.045160011887345,152,19,0.34868421052631576,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app,"head, at the fold-anchored cut",n_good,3.513157894736842,4.6644736842105265,1.1513157894736843,0.13937089338101447,152,19,0.7368421052631579,0.19736842105263158
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",cost,0.42163807236842105,0.6556941907894737,0.23405611842105267,0.04959871954199751,152,19,0.28289473684210525,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",oracle_cost,0.18949569078947368,0.2677135065789474,0.07821781578947369,0.015521979241595249,152,19,0.2631578947368421,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",regret,0.23214234868421055,0.38798069078947367,0.15583834210526315,0.053994549768928105,152,19,0.40789473684210525,0.0
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",average_precision,0.6959825197368421,0.6008125986842106,-0.09516992105263158,0.015920970086782477,152,19,0.21710526315789475,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",auroc,0.9398698355263159,0.8865531447368421,-0.053316690789473695,0.011455706865697848,152,19,0.21052631578947367,0.013157894736842105
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",f1,0.5782249736842106,0.2953026513157895,-0.2829223223684211,0.04011090942806014,152,19,0.17763157894736842,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",fnr,0.39531911184210533,0.36437065131578944,-0.03094846052631579,0.04431838008918679,152,19,0.5855263157894737,0.019736842105263157
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",fpr,0.026318967105263158,0.29132353947368417,0.26500457236842107,0.06067902878487061,152,19,0.35526315789473684,0.02631578947368421
t10,coco_val/siglip2_l,gp_rbf_xcal,app_xcal,"head, at the plain x-cal cut",n_good,3.8947368421052633,4.065789473684211,0.17105263157894737,0.11032685287811636,152,19,0.375,0.3684210526315789
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",cost,0.3148513684210526,0.42116871710526316,0.10631734868421051,0.04339353910489363,152,19,0.3881578947368421,0.0
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",oracle_cost,0.1858681052631579,0.24826073684210523,0.06239263157894738,0.02064248809611374,152,19,0.32894736842105265,0.019736842105263157
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",regret,0.12898332894736841,0.17290799999999998,0.04392467105263158,0.02585535260230872,152,19,0.4868421052631579,0.0
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",average_precision,0.6672507236842106,0.6227708486842105,-0.044479874999999995,0.01480724622913899,152,19,0.3815789473684211,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",auroc,0.9436257105263157,0.895849197368421,-0.04777651315789473,0.015544649674611088,152,19,0.29605263157894735,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",f1,0.2060381447368421,0.20323473684210525,-0.0028034078947368423,0.02308526249731784,152,19,0.4276315789473684,0.0
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",fnr,0.05824180263157895,0.21197723684210526,0.1537354342105263,0.05455741685388423,152,19,0.19736842105263158,0.3223684210526316
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",fpr,0.256609552631579,0.20919148684210526,-0.04741806578947369,0.01981934428943534,152,19,0.5723684210526315,0.0
t10,coco_val/siglip2_l,gp_rbf_gmm,app_gmm,"head, at the GMM-midpoint cut",n_good,3.0657894736842106,3.9342105263157894,0.868421052631579,0.1273441328154208,152,19,0.6381578947368421,0.34210526315789475
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),cost,0.42163807236842105,0.30512300000000003,-0.11651507236842104,0.03211806007171816,152,19,0.625,0.0
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),oracle_cost,0.18949569078947368,0.1839412894736842,-0.005554401315789474,0.006539840187312139,152,19,0.46710526315789475,0.0
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),regret,0.23214234868421055,0.12118170394736841,-0.11096064473684211,0.03053740250613885,152,19,0.6447368421052632,0.0
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),average_precision,0.6959825197368421,0.6847991447368421,-0.011183375,0.011100829930670544,152,19,0.4144736842105263,0.0
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),auroc,0.9398698355263159,0.9414886052631579,0.001618769736842105,0.0028356797075493084,152,19,0.4407894736842105,0.006578947368421052
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),f1,0.5782249736842106,0.22219374999999997,-0.35603122368421053,0.04884849657705354,152,19,0.09868421052631579,0.0
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),fnr,0.39531911184210533,0.07521234210526316,-0.3201067697368421,0.044915890095304556,152,19,0.9013157894736842,0.07236842105263158
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),fpr,0.026318967105263158,0.22991065131578947,0.20359168421052629,0.022840588748886826,152,19,0.039473684210526314,0.0
t10,coco_val/siglip2_l,app,app_xcal,shipped rule vs plain x-cal (SVM head),n_good,3.8947368421052633,3.513157894736842,-0.3815789473684211,0.12805966070751254,152,19,0.13157894736842105,0.39473684210526316
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,cost,0.42163807236842105,0.5845799539473685,0.1629418815789474,0.03624304272127329,152,19,0.3092105263157895,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,oracle_cost,0.18949569078947368,0.25970571710526313,0.07021002631578947,0.019654723757436487,152,19,0.2631578947368421,0.006578947368421052
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,regret,0.23214234868421055,0.32487428947368424,0.09273194078947368,0.03595653898517021,152,19,0.39473684210526316,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,average_precision,0.6959825197368421,0.6190898092105264,-0.0768927105263158,0.014177026326274173,152,19,0.23026315789473684,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,auroc,0.9398698355263159,0.8880611249999999,-0.051808710526315804,0.015148776996388147,152,19,0.23684210526315788,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,f1,0.5782249736842106,0.1848985855263158,-0.3933263881578948,0.039761814930394296,152,19,0.07236842105263158,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,fnr,0.39531911184210533,0.15755125,-0.23776786184210527,0.05585249355868822,152,19,0.8157894736842105,0.03289473684210526
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,fpr,0.026318967105263158,0.4270287236842105,0.40070975657894736,0.05968751936755945,152,19,0.14473684210526316,0.013157894736842105
t10,coco_val/siglip2_l,gp_rbf_anch,app_xcal,GP-native vs the plain x-cal SVM,n_good,3.8947368421052633,4.6644736842105265,0.7697368421052632,0.13459625226365923,152,19,0.6118421052631579,0.2894736842105263
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),cost,0.30512300000000003,0.3148513684210526,0.00972836842105263,0.010323987133516347,152,19,0.5328947368421053,0.006578947368421052
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),oracle_cost,0.1839412894736842,0.1858681052631579,0.001926815789473684,0.0034445824378150024,152,19,0.42105263157894735,0.006578947368421052
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),regret,0.12118170394736841,0.12898332894736841,0.007801625000000002,0.010524788485272385,152,19,0.5131578947368421,0.0
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),average_precision,0.6847991447368421,0.6672507236842106,-0.01754842105263158,0.004678354867258308,152,19,0.32894736842105265,0.0
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),auroc,0.9414886052631579,0.9436257105263157,0.002137105263157891,0.0013660226792017371,152,19,0.47368421052631576,0.006578947368421052
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),f1,0.22219374999999997,0.2060381447368421,-0.016155605263157898,0.018271015596913076,152,19,0.4605263157894737,0.006578947368421052
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),fnr,0.07521234210526316,0.05824180263157895,-0.016970539473684213,0.005993351786466002,152,19,0.3815789473684211,0.40131578947368424
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),fpr,0.22991065131578947,0.256609552631579,0.026698901315789475,0.013717590762124433,152,19,0.4407894736842105,0.006578947368421052
t10,coco_val/siglip2_l,app_gmm,app,GMM midpoint vs shipped rule (SVM head),n_good,3.513157894736842,3.0657894736842106,-0.4473684210526316,0.10353571608870943,152,19,0.006578947368421052,0.6973684210526315
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),cost,0.6556941907894737,0.5845799539473685,-0.07111423684210527,0.057871555782440215,152,19,0.506578947368421,0.02631578947368421
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),oracle_cost,0.2677135065789474,0.25970571710526313,-0.008007789473684211,0.013830644699279283,152,19,0.4934210526315789,0.013157894736842105
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),regret,0.38798069078947367,0.32487428947368424,-0.06310640131578948,0.05711350262311234,152,19,0.5131578947368421,0.0
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),average_precision,0.6008125986842106,0.6190898092105264,0.018277210526315785,0.015904939321868945,152,19,0.4868421052631579,0.013157894736842105
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),auroc,0.8865531447368421,0.8880611249999999,0.0015079802631578947,0.009570603874003488,152,19,0.46710526315789475,0.019736842105263157
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),f1,0.2953026513157895,0.1848985855263158,-0.1104040657894737,0.03984685312016364,152,19,0.3881578947368421,0.013157894736842105
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),fnr,0.36437065131578944,0.15755125,-0.20681940131578946,0.04350203268616931,152,19,0.5986842105263158,0.16447368421052633
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),fpr,0.29132353947368417,0.4270287236842105,0.13570518421052633,0.08210103991622907,152,19,0.3223684210526316,0.039473684210526314
t10,coco_val/siglip2_l,gp_rbf_anch,gp_rbf_xcal,fold-anchored vs plain x-cal (GP head),n_good,4.065789473684211,4.6644736842105265,0.5986842105263158,0.11293327359283974,152,19,0.5789473684210527,0.3026315789473684
