scope,arm,cost,oracle_cost,regret,average_precision,auroc,f1,fnr,fpr,n_good,n_cells,window
coco_better/siglip2_l,gp_rbf_xcal,0.497748575142708,0.25479365573527457,0.2429549198539533,0.4942418739683228,0.8956678537066511,0.2605765247477995,0.21166374043768765,0.28608484038579485,6.0115739600062,285,aulc
coco_val/siglip,app,0.21081134385351488,0.14964889616304747,0.06116245040485829,0.7386861793338241,0.9561450541037909,0.3646066600110416,0.07839313139492086,0.13241822478836954,17.71278064041222,152,aulc
coco_val/siglip,app_gmm,0.22026179494847256,0.16001496268862717,0.06024684238130291,0.6756848940467427,0.9542106046190653,0.3655417920960618,0.07068398127530365,0.14957784316341555,4.432232241442768,152,aulc
coco_val/siglip,app_xcal,0.20743724388111887,0.141919242270887,0.0655179946632315,0.746052156284505,0.9593121369157159,0.6235400603146853,0.16554938820390136,0.04188785296282665,10.220233713654766,152,aulc
coco_val/siglip,gp_dot_anch,0.22240034886823704,0.15640905184946632,0.06599129135995584,0.7397757075358852,0.9531985270518956,0.36163717606735374,0.08336401628634524,0.13903634578579316,19.480355171144645,152,aulc
coco_val/siglip,gp_rbf_anch,0.22083018830511594,0.15222598274751564,0.06860419364188443,0.7533147265366212,0.9527255398417372,0.3767134076186971,0.08756030451785057,0.1332698949208686,25.16806220095694,152,aulc
coco_val/siglip,gp_rbf_anch_maxvar,0.21449662679425838,0.14027243835112255,0.0742241788277512,0.7656784601582628,0.9593482153570115,0.4225596066433566,0.08181290389216048,0.13268374457121826,18.927723592197278,152,aulc
coco_val/siglip,gp_rbf_gmm,0.22533728979573056,0.15943234629186603,0.06590493425653295,0.7027613716875231,0.9518305270979021,0.4856683971291866,0.12745686027788,0.0978804331063673,6.790255796834744,152,aulc
coco_val/siglip,gp_rbf_xcal,0.33661514404674275,0.16225690568641885,0.17435824116672802,0.7286037416728008,0.9483445195988223,0.4627586151545823,0.13675161814501288,0.1998635294902466,8.525993743099006,152,aulc
coco_val/siglip2_l,app,0.18233947630658814,0.12102080548398969,0.06131868881118881,0.7985820045546559,0.9658757325634891,0.4012167056956202,0.06374611179609864,0.11859338217703348,19.04112992270887,152,aulc
coco_val/siglip2_l,app_gmm,0.20587459366948843,0.14266594442399705,0.06320865968899522,0.7301605579683474,0.9601593275671697,0.3941758343301435,0.06295629931910195,0.14291831647957307,4.272543246227457,152,aulc
coco_val/siglip2_l,app_xcal,0.17075590366212734,0.11496181275303642,0.0557940823978653,0.8072903176757453,0.9675177159550975,0.6709909229849099,0.14116181712366582,0.029594067307692307,10.690973500184027,152,aulc
coco_val/siglip2_l,gp_dot_anch,0.20098078128450497,0.12936618982333456,0.07161460199668752,0.7877391508097166,0.9611750070390137,0.3840092953625322,0.0683358383327199,0.13264497313213103,20.58051159366949,152,aulc
coco_val/siglip2_l,gp_rbf_anch,0.19758170146301068,0.1263897194055944,0.07119198951048951,0.8002188917464115,0.9611104847718073,0.4074133520887008,0.07276707347258005,0.1248146482333456,25.980309164519692,152,aulc
coco_val/siglip2_l,gp_rbf_anch_maxvar,0.19196551352594773,0.11843469792050056,0.07353081785977181,0.8136799257453073,0.9651360634431357,0.47760708037357386,0.07657518885719544,0.11539033451417004,19.901821862348175,152,aulc
coco_val/siglip2_l,gp_rbf_gmm,0.20144765076371,0.13669196117040855,0.06475569677033492,0.7643054200864924,0.9582396876150165,0.5517427644460803,0.12173381808980493,0.07971384983437615,6.910333087964666,152,aulc
coco_val/siglip2_l,gp_rbf_xcal,0.3094662569009938,0.13327189404674275,0.17619436763894,0.7832249572138388,0.958779274659551,0.4976282868973132,0.11096121130842841,0.1985050580603607,8.510397497239603,152,aulc
